Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-10-09,S005,P0010,Toys,North,364,285,30,280.31,26.91,20,Snowy,1,25.65,Autumn
2022-10-09,S005,P0011,Electronics,East,147,86,162,101.97,93.81,5,Rainy,0,95.94,Winter
2022-10-09,S005,P0012,Clothing,South,336,248,179,245.64,21.88,15,Rainy,1,19.59,Spring
2022-10-09,S005,P0013,Electronics,South,272,117,120,113.83,27.76,20,Cloudy,0,23.09,Summer
2022-10-09,S005,P0014,Furniture,East,468,154,75,157.15,38.79,0,Sunny,0,39.99,Winter
2022-10-09,S005,P0015,Furniture,East,150,38,75,49.83,88.52,0,Cloudy,1,85.83,Summer
2022-10-09,S005,P0016,Furniture,South,299,186,41,186.13,13.99,0,Sunny,0,11.24,Spring
2022-10-09,S005,P0017,Groceries,West,245,90,123,86.89,38.81,0,Rainy,1,43.44,Autumn
2022-10-09,S005,P0018,Clothing,North,426,240,144,247.89,67.51,0,Sunny,1,63.71,Winter
2022-10-09,S005,P0019,Groceries,East,432,83,172,88.69,38.61,0,Cloudy,1,35.07,Autumn
2022-10-09,S005,P0020,Toys,East,227,123,88,140.8,74.27,5,Rainy,1,70.0,Autumn
2022-11-09,S001,P0001,Electronics,South,315,276,141,287.07,36.82,20,Cloudy,0,41.07,Spring
2022-11-09,S001,P0002,Clothing,South,392,264,78,269.61,60.35,10,Snowy,0,61.96,Spring
2022-11-09,S001,P0003,Furniture,North,78,44,85,38.01,67.07,20,Cloudy,0,64.6,Summer
2022-11-09,S001,P0004,Clothing,South,198,3,54,21.0,23.59,0,Sunny,0,18.98,Winter
2022-11-09,S001,P0005,Furniture,East,314,114,40,108.54,63.82,0,Rainy,1,66.25,Summer
2022-11-09,S001,P0006,Electronics,West,274,66,84,58.0,98.38,10,Snowy,1,95.32,Summer
2022-11-09,S001,P0007,Groceries,South,376,51,34,55.87,64.36,10,Sunny,0,60.42,Autumn
2022-11-09,S001,P0008,Clothing,West,373,59,29,50.68,13.02,15,Rainy,0,12.3,Winter
2022-11-09,S001,P0009,Groceries,South,354,25,76,24.15,33.7,0,Rainy,1,33.06,Spring
2022-11-09,S001,P0010,Furniture,South,380,263,55,279.21,79.79,10,Rainy,1,83.87,Winter
2022-11-09,S001,P0011,Clothing,East,446,110,47,121.42,64.81,0,Cloudy,0,64.51,Summer
2022-11-09,S001,P0012,Furniture,East,266,68,186,86.32,97.67,20,Rainy,1,96.16,Winter
2022-11-09,S001,P0013,Furniture,South,163,135,169,144.41,59.73,5,Sunny,1,59.94,Summer
2022-11-09,S001,P0014,Furniture,South,333,29,185,25.9,52.61,5,Cloudy,0,54.72,Winter
2022-11-09,S001,P0015,Groceries,East,95,50,111,42.46,58.06,5,Rainy,1,53.44,Spring
2022-11-09,S001,P0016,Groceries,North,486,76,99,81.06,66.01,5,Sunny,1,64.55,Winter
2022-11-09,S001,P0017,Clothing,East,255,26,164,41.43,66.29,10,Snowy,1,61.9,Spring
2022-11-09,S001,P0018,Groceries,North,228,154,36,155.62,67.24,5,Sunny,1,63.72,Summer
2022-11-09,S001,P0019,Groceries,South,494,161,90,166.05,33.6,20,Snowy,0,38.43,Autumn
2022-11-09,S001,P0020,Toys,West,84,40,83,57.37,82.54,10,Cloudy,1,85.1,Winter
2022-11-09,S002,P0001,Toys,East,257,181,146,198.17,82.75,15,Cloudy,0,78.64,Spring
2022-11-09,S002,P0002,Groceries,South,240,31,104,21.15,15.39,0,Cloudy,1,10.67,Summer
2022-11-09,S002,P0003,Furniture,East,477,16,136,22.65,38.39,5,Rainy,0,34.71,Summer
2022-11-09,S002,P0004,Clothing,North,173,10,117,0.6,42.54,5,Sunny,1,38.14,Winter
2022-11-09,S002,P0005,Clothing,South,94,68,190,76.41,76.17,20,Sunny,0,76.99,Summer
2022-11-09,S002,P0006,Clothing,North,358,105,142,106.33,44.81,15,Snowy,1,44.07,Autumn
2022-11-09,S002,P0007,Groceries,West,376,337,62,348.78,46.42,20,Snowy,0,45.47,Autumn
2022-11-09,S002,P0008,Furniture,South,317,38,105,46.45,24.07,20,Rainy,1,27.74,Autumn
2022-11-09,S002,P0009,Clothing,North,390,356,21,350.15,90.06,10,Snowy,1,89.6,Autumn
2022-11-09,S002,P0010,Furniture,East,417,324,171,321.16,67.25,5,Rainy,0,65.48,Spring
2022-11-09,S002,P0011,Clothing,South,250,92,169,94.07,90.86,5,Sunny,0,94.55,Winter
2022-11-09,S002,P0012,Groceries,South,420,26,108,18.09,72.39,15,Sunny,1,72.45,Autumn
2022-11-09,S002,P0013,Groceries,North,238,200,155,203.42,28.86,10,Snowy,0,29.12,Winter
2022-11-09,S002,P0014,Toys,East,281,227,193,241.21,33.36,5,Rainy,0,32.09,Autumn
2022-11-09,S002,P0015,Furniture,North,231,91,182,87.89,54.25,20,Cloudy,1,56.6,Spring
2022-11-09,S002,P0016,Electronics,West,133,59,122,65.86,36.33,0,Cloudy,1,33.71,Winter
2022-11-09,S002,P0017,Furniture,West,210,178,149,191.13,24.81,5,Snowy,0,22.86,Autumn
2022-11-09,S002,P0018,Clothing,West,134,43,50,45.16,37.02,0,Snowy,0,35.34,Autumn
2022-11-09,S002,P0019,Groceries,West,386,243,91,236.86,33.81,15,Rainy,0,31.58,Autumn
2022-11-09,S002,P0020,Groceries,East,219,209,32,212.16,58.3,20,Rainy,0,61.31,Autumn
2022-11-09,S003,P0001,Furniture,South,286,245,181,244.37,21.56,20,Rainy,1,19.75,Autumn
2022-11-09,S003,P0002,Groceries,South,102,13,174,5.5,13.23,10,Rainy,0,16.81,Autumn
2022-11-09,S003,P0003,Furniture,South,280,77,91,83.43,42.97,15,Cloudy,0,47.25,Spring
2022-11-09,S003,P0004,Groceries,East,217,16,26,7.76,60.09,15,Sunny,0,63.08,Summer
2022-11-09,S003,P0005,Groceries,West,357,304,88,317.99,25.58,10,Cloudy,1,24.05,Summer
2022-11-09,S003,P0006,Electronics,North,477,164,61,175.64,33.55,10,Rainy,1,34.17,Autumn
2022-11-09,S003,P0007,Groceries,West,141,130,113,120.65,43.08,15,Cloudy,1,41.04,Autumn
2022-11-09,S003,P0008,Toys,South,179,142,174,143.87,43.99,15,Rainy,0,40.82,Winter
2022-11-09,S003,P0009,Electronics,North,350,117,145,119.89,84.1,0,Rainy,1,82.4,Summer
2022-11-09,S003,P0010,Electronics,East,181,85,54,86.73,46.67,5,Rainy,0,42.14,Autumn
2022-11-09,S003,P0011,Clothing,West,269,115,79,121.99,21.76,5,Snowy,0,22.88,Spring
2022-11-09,S003,P0012,Clothing,North,113,18,100,21.29,58.82,15,Snowy,1,57.28,Spring
2022-11-09,S003,P0013,Clothing,East,204,92,122,85.73,51.11,0,Rainy,1,49.04,Summer
2022-11-09,S003,P0014,Groceries,West,467,132,166,147.34,35.58,20,Sunny,1,38.32,Spring
2022-11-09,S003,P0015,Furniture,South,54,6,53,13.91,58.28,5,Rainy,1,54.86,Winter
2022-11-09,S003,P0016,Electronics,East,65,56,20,49.56,70.57,0,Snowy,0,68.16,Winter
2022-11-09,S003,P0017,Groceries,South,497,375,73,368.7,62.64,5,Rainy,1,66.39,Winter
2022-11-09,S003,P0018,Furniture,South,162,92,27,84.69,93.07,20,Rainy,1,91.45,Spring
2022-11-09,S003,P0019,Furniture,West,275,274,198,275.88,68.65,15,Cloudy,0,69.29,Summer
2022-11-09,S003,P0020,Groceries,East,237,181,110,184.75,15.31,10,Rainy,1,15.06,Spring
2022-11-09,S004,P0001,Furniture,North,429,415,178,430.58,43.77,15,Snowy,1,43.04,Spring
2022-11-09,S004,P0002,Groceries,West,227,82,123,74.78,74.71,20,Snowy,1,77.26,Autumn
2022-11-09,S004,P0003,Electronics,West,116,94,65,89.5,36.33,5,Sunny,1,33.68,Winter
2022-11-09,S004,P0004,Groceries,South,437,116,66,128.2,10.78,0,Rainy,0,13.79,Autumn
2022-11-09,S004,P0005,Toys,North,56,39,142,40.87,74.3,5,Sunny,1,72.82,Summer
2022-11-09,S004,P0006,Clothing,South,144,28,113,27.56,95.75,5,Cloudy,0,95.08,Autumn
2022-11-09,S004,P0007,Clothing,West,187,71,102,87.37,79.2,15,Rainy,0,78.75,Autumn
2022-11-09,S004,P0008,Furniture,North,462,40,47,46.81,72.61,0,Cloudy,1,67.69,Spring
2022-11-09,S004,P0009,Furniture,West,195,120,143,126.71,13.56,0,Rainy,0,8.56,Spring
2022-11-09,S004,P0010,Clothing,East,68,1,169,3.96,96.48,20,Cloudy,1,99.34,Spring
2022-11-09,S004,P0011,Toys,West,122,39,76,51.96,28.31,5,Cloudy,1,26.69,Summer
2022-11-09,S004,P0012,Clothing,South,229,16,110,26.57,57.09,0,Sunny,1,56.67,Spring
2022-11-09,S004,P0013,Furniture,West,181,48,191,59.0,81.56,5,Snowy,1,82.45,Summer
2022-11-09,S004,P0014,Toys,West,323,184,101,175.46,79.21,0,Cloudy,0,80.65,Spring
2022-11-09,S004,P0015,Toys,East,323,170,136,177.31,96.93,20,Rainy,0,92.91,Autumn
2022-11-09,S004,P0016,Toys,East,248,37,150,27.47,77.68,5,Cloudy,1,80.58,Summer
2022-11-09,S004,P0017,Toys,South,473,339,34,339.68,16.15,10,Cloudy,1,15.12,Summer
2022-11-09,S004,P0018,Furniture,West,330,163,56,167.85,69.98,5,Snowy,0,72.84,Autumn
2022-11-09,S004,P0019,Toys,South,315,271,170,271.47,47.03,20,Snowy,0,49.91,Winter
2022-11-09,S004,P0020,Furniture,South,372,147,115,141.27,81.01,15,Cloudy,1,83.37,Summer
2022-11-09,S005,P0001,Furniture,South,93,42,191,41.99,41.15,10,Snowy,1,41.91,Winter
2022-11-09,S005,P0002,Furniture,North,394,93,184,86.67,42.64,10,Snowy,1,44.19,Winter
2022-11-09,S005,P0003,Groceries,West,143,121,150,116.31,58.28,5,Sunny,0,60.61,Winter
2022-11-09,S005,P0004,Toys,North,362,350,198,345.54,79.4,15,Rainy,1,75.61,Spring
2022-11-09,S005,P0005,Furniture,West,434,344,151,337.22,44.41,0,Sunny,0,47.38,Summer
2022-11-09,S005,P0006,Groceries,West,347,99,66,108.26,97.21,0,Snowy,1,98.92,Winter
2022-11-09,S005,P0007,Groceries,North,189,1,21,-2.76,97.2,5,Sunny,1,98.64,Summer
2022-11-09,S005,P0008,Electronics,North,245,235,147,235.7,43.37,10,Sunny,0,43.4,Autumn
2022-11-09,S005,P0009,Clothing,South,487,296,71,291.48,96.87,0,Cloudy,0,97.01,Winter
2022-11-09,S005,P0010,Toys,North,398,183,95,179.04,93.07,10,Cloudy,0,91.08,Summer
2022-11-09,S005,P0011,Furniture,North,98,88,47,81.59,23.51,0,Snowy,0,22.21,Winter
2022-11-09,S005,P0012,Electronics,North,469,184,92,202.93,82.53,15,Sunny,1,84.72,Winter
2022-11-09,S005,P0013,Groceries,South,322,315,184,317.01,71.03,5,Snowy,0,73.74,Autumn
2022-11-09,S005,P0014,Toys,East,446,75,73,86.0,89.04,10,Rainy,1,87.11,Spring
2022-11-09,S005,P0015,Toys,South,322,136,141,130.91,84.35,20,Cloudy,0,81.36,Autumn
2022-11-09,S005,P0016,Electronics,South,224,157,198,163.83,77.55,20,Rainy,0,75.04,Spring
2022-11-09,S005,P0017,Groceries,North,318,55,186,64.76,39.45,5,Cloudy,1,42.4,Summer
2022-11-09,S005,P0018,Toys,South,271,62,29,71.58,47.03,20,Cloudy,0,50.36,Winter
2022-11-09,S005,P0019,Groceries,East,200,121,45,121.34,59.46,5,Sunny,1,58.21,Winter
2022-11-09,S005,P0020,Toys,North,307,209,91,218.6,91.33,0,Rainy,1,88.3,Autumn
2022-12-09,S001,P0001,Toys,North,388,351,90,344.94,96.51,20,Snowy,1,99.35,Spring
2022-12-09,S001,P0002,Groceries,South,141,85,176,80.18,98.72,20,Sunny,1,98.17,Summer
2022-12-09,S001,P0003,Clothing,East,306,192,195,193.94,65.25,0,Sunny,1,61.25,Winter
2022-12-09,S001,P0004,Groceries,East,115,76,40,90.88,83.51,10,Snowy,1,84.06,Autumn
2022-12-09,S001,P0005,Groceries,West,360,314,195,311.64,84.76,0,Sunny,0,88.68,Spring
2022-12-09,S001,P0006,Toys,East,60,53,77,63.0,69.73,10,Snowy,0,65.5,Autumn
2022-12-09,S001,P0007,Electronics,West,232,64,138,65.86,91.14,15,Rainy,1,95.89,Summer
2022-12-09,S001,P0008,Furniture,East,378,128,81,123.49,84.82,0,Sunny,1,89.59,Summer
2022-12-09,S001,P0009,Toys,East,250,110,29,103.76,72.06,0,Cloudy,0,75.44,Summer
2022-12-09,S001,P0010,Toys,South,155,74,110,77.55,73.28,5,Snowy,1,72.91,Winter
2022-12-09,S001,P0011,Groceries,North,433,397,192,415.23,71.29,10,Rainy,1,68.78,Spring
2022-12-09,S001,P0012,Clothing,East,270,263,103,266.93,21.77,5,Rainy,0,17.25,Summer
2022-12-09,S001,P0013,Toys,East,478,374,61,379.29,29.04,15,Snowy,1,30.7,Spring
2022-12-09,S001,P0014,Furniture,East,183,122,140,116.21,39.63,0,Snowy,1,37.97,Autumn
2022-12-09,S001,P0015,Electronics,East,351,24,81,29.37,25.36,20,Sunny,1,21.69,Summer
2022-12-09,S001,P0016,Electronics,South,460,217,192,213.95,20.24,5,Snowy,0,17.66,Spring
2022-12-09,S001,P0017,Furniture,South,321,84,188,100.53,88.09,5,Cloudy,0,85.48,Winter
2022-12-09,S001,P0018,Clothing,North,478,391,101,409.07,57.94,5,Cloudy,1,53.53,Spring
2022-12-09,S001,P0019,Clothing,North,240,157,25,168.39,89.47,5,Cloudy,1,94.19,Winter
2022-12-09,S001,P0020,Toys,West,417,243,144,253.66,54.79,5,Cloudy,1,58.8,Autumn
2022-12-09,S002,P0001,Furniture,West,293,139,180,157.85,81.49,15,Snowy,0,84.57,Spring
2022-12-09,S002,P0002,Electronics,East,267,24,40,26.54,79.7,5,Rainy,0,83.01,Winter
2022-12-09,S002,P0003,Groceries,East,417,95,145,114.2,93.05,20,Snowy,1,92.99,Summer
2022-12-09,S002,P0004,Furniture,East,106,83,140,99.85,19.52,5,Snowy,1,19.73,Spring
2022-12-09,S002,P0005,Clothing,West,428,253,35,268.0,69.01,20,Sunny,0,72.9,Spring
2022-12-09,S002,P0006,Electronics,East,116,40,115,43.56,41.19,5,Cloudy,0,46.06,Spring
2022-12-09,S002,P0007,Toys,South,409,66,60,71.65,99.69,10,Rainy,0,95.32,Summer
2022-12-09,S002,P0008,Furniture,West,128,16,144,10.03,65.7,10,Rainy,1,66.29,Summer
2022-12-09,S002,P0009,Toys,East,311,96,98,113.82,87.15,15,Snowy,1,90.72,Winter
2022-12-09,S002,P0010,Groceries,West,244,134,56,140.53,48.81,20,Rainy,1,52.77,Summer
2022-12-09,S002,P0011,Groceries,West,342,161,70,152.08,20.11,5,Snowy,0,21.78,Winter
2022-12-09,S002,P0012,Electronics,South,187,59,170,69.7,94.04,5,Sunny,0,94.21,Summer
2022-12-09,S002,P0013,Furniture,North,499,74,23,84.9,51.27,15,Snowy,1,53.75,Winter
2022-12-09,S002,P0014,Groceries,South,434,336,107,346.0,68.54,20,Rainy,0,70.78,Summer
2022-12-09,S002,P0015,Toys,North,185,30,102,21.96,83.28,10,Sunny,0,78.36,Autumn
2022-12-09,S002,P0016,Groceries,South,365,74,51,75.74,81.97,5,Rainy,1,82.26,Summer
2022-12-09,S002,P0017,Groceries,West,315,129,188,139.49,99.02,20,Cloudy,0,103.18,Autumn
2022-12-09,S002,P0018,Clothing,West,482,284,83,299.39,20.57,5,Rainy,0,17.5,Winter
2022-12-09,S002,P0019,Groceries,East,454,70,39,72.81,92.81,20,Rainy,0,95.23,Winter
2022-12-09,S002,P0020,Furniture,West,168,62,88,71.59,95.2,15,Snowy,1,99.33,Winter
2022-12-09,S003,P0001,Clothing,West,373,357,107,372.13,79.57,0,Snowy,1,76.89,Autumn
2022-12-09,S003,P0002,Furniture,East,482,108,147,112.64,72.44,15,Snowy,1,72.66,Winter
2022-12-09,S003,P0003,Groceries,South,121,21,89,16.64,47.76,10,Cloudy,0,49.05,Autumn
2022-12-09,S003,P0004,Electronics,East,422,30,116,34.66,33.59,15,Rainy,0,30.7,Spring
2022-12-09,S003,P0005,Toys,North,104,15,117,7.44,50.63,0,Cloudy,0,54.3,Summer
2022-12-09,S003,P0006,Groceries,South,240,142,196,139.05,28.57,10,Rainy,1,23.66,Winter
2022-12-09,S003,P0007,Furniture,North,292,82,72,79.01,36.78,10,Snowy,0,32.11,Summer
2022-12-09,S003,P0008,Electronics,East,389,262,134,280.09,19.06,20,Sunny,1,14.89,Summer
2022-12-09,S003,P0009,Toys,South,443,336,33,329.11,10.58,10,Snowy,1,6.8,Spring
2022-12-09,S003,P0010,Furniture,West,193,85,140,81.03,20.86,10,Snowy,1,21.52,Summer
2022-12-09,S003,P0011,Electronics,South,471,361,32,369.77,55.9,10,Snowy,0,56.04,Summer
2022-12-09,S003,P0012,Clothing,West,301,59,127,66.23,37.76,5,Cloudy,1,38.35,Autumn
2022-12-09,S003,P0013,Groceries,West,395,166,140,183.16,41.47,15,Snowy,0,40.06,Autumn
2022-12-09,S003,P0014,Toys,East,387,364,62,382.37,84.5,10,Sunny,1,87.34,Winter
2022-12-09,S003,P0015,Furniture,South,138,53,142,62.9,47.4,0,Rainy,1,52.18,Spring
2022-12-09,S003,P0016,Clothing,East,131,69,69,83.27,31.49,10,Snowy,1,35.25,Spring
2022-12-09,S003,P0017,Furniture,South,304,224,110,238.89,56.35,15,Snowy,1,55.57,Winter
2022-12-09,S003,P0018,Toys,South,433,125,40,136.72,71.83,5,Sunny,0,70.67,Autumn
2022-12-09,S003,P0019,Groceries,West,114,110,139,110.78,25.46,15,Sunny,1,25.47,Summer
2022-12-09,S003,P0020,Clothing,North,178,108,132,122.13,85.15,20,Cloudy,0,88.78,Winter
2022-12-09,S004,P0001,Electronics,South,259,35,36,49.88,49.07,0,Snowy,1,47.58,Winter
2022-12-09,S004,P0002,Toys,West,497,322,60,325.1,43.31,5,Snowy,1,47.6,Winter
2022-12-09,S004,P0003,Toys,West,252,92,131,105.54,76.92,20,Sunny,1,79.85,Summer
2022-12-09,S004,P0004,Groceries,East,168,147,178,154.26,26.2,15,Cloudy,0,29.4,Spring
2022-12-09,S004,P0005,Toys,North,80,67,142,59.87,71.09,20,Cloudy,0,74.77,Autumn
2022-12-09,S004,P0006,Toys,West,294,277,52,272.16,15.79,10,Cloudy,0,12.91,Spring
2022-12-09,S004,P0007,Clothing,West,109,24,21,26.05,15.9,20,Snowy,1,16.53,Spring
2022-12-09,S004,P0008,Electronics,South,98,81,86,90.5,88.29,5,Sunny,1,86.77,Autumn
2022-12-09,S004,P0009,Clothing,East,275,32,24,49.12,59.25,15,Sunny,0,62.29,Spring
2022-12-09,S004,P0010,Clothing,West,406,91,76,89.3,43.64,20,Cloudy,0,47.52,Winter
2022-12-09,S004,P0011,Toys,East,493,155,140,169.71,42.59,5,Sunny,1,38.95,Autumn
2022-12-09,S004,P0012,Electronics,West,197,157,190,167.07,64.34,0,Sunny,1,63.56,Summer
2022-12-09,S004,P0013,Toys,South,457,349,107,359.69,30.93,0,Sunny,1,34.22,Summer
2022-12-09,S004,P0014,Groceries,West,68,13,159,29.27,87.87,20,Rainy,0,84.91,Spring
2022-12-09,S004,P0015,Electronics,South,180,7,184,13.57,54.09,5,Sunny,1,58.02,Summer
2022-12-09,S004,P0016,Groceries,West,311,259,35,252.2,63.78,0,Sunny,0,63.02,Autumn
2022-12-09,S004,P0017,Furniture,West,495,212,94,220.35,76.35,10,Cloudy,1,78.96,Summer
2022-12-09,S004,P0018,Furniture,East,433,265,140,263.61,90.68,10,Cloudy,1,95.46,Summer
2022-12-09,S004,P0019,Furniture,North,447,222,46,230.72,64.4,15,Cloudy,0,64.51,Autumn
2022-12-09,S004,P0020,Furniture,South,83,44,56,40.23,55.52,5,Sunny,0,58.36,Spring
2022-12-09,S005,P0001,Furniture,South,444,55,71,62.84,12.02,5,Cloudy,0,10.08,Spring
2022-12-09,S005,P0002,Groceries,North,445,368,154,380.63,16.22,15,Cloudy,1,17.56,Spring
2022-12-09,S005,P0003,Furniture,South,496,172,91,182.48,36.24,10,Cloudy,1,39.7,Winter
2022-12-09,S005,P0004,Groceries,East,407,215,119,231.47,95.66,0,Rainy,1,91.68,Summer
2022-12-09,S005,P0005,Furniture,West,415,95,193,103.42,57.62,10,Rainy,1,53.16,Autumn
2022-12-09,S005,P0006,Clothing,North,435,222,175,220.24,76.42,20,Snowy,0,79.64,Spring
2022-12-09,S005,P0007,Electronics,East,251,49,118,47.18,23.06,20,Snowy,1,20.44,Summer
2022-12-09,S005,P0008,Electronics,West,81,18,155,13.63,14.41,20,Rainy,0,11.94,Autumn
2022-12-09,S005,P0009,Toys,South,487,254,146,266.15,43.63,10,Sunny,1,45.4,Winter
2022-12-09,S005,P0010,Groceries,South,352,108,175,109.93,85.6,10,Sunny,1,87.33,Autumn
2022-12-09,S005,P0011,Groceries,South,202,24,106,28.7,41.43,15,Sunny,1,38.42,Spring
2022-12-09,S005,P0012,Clothing,North,493,278,105,282.26,26.84,0,Snowy,1,31.28,Spring
2022-12-09,S005,P0013,Toys,South,480,220,102,232.17,71.13,0,Rainy,1,69.55,Winter
2022-12-09,S005,P0014,Toys,North,133,32,72,34.04,46.22,5,Snowy,0,48.8,Spring
2022-12-09,S005,P0015,Furniture,North,65,57,115,75.42,98.16,0,Cloudy,1,93.44,Autumn
2022-12-09,S005,P0016,Clothing,West,453,169,199,164.06,27.79,0,Cloudy,1,27.85,Summer
2022-12-09,S005,P0017,Electronics,West,97,42,122,33.66,29.94,10,Sunny,0,27.03,Summer
2022-12-09,S005,P0018,Groceries,East,65,19,41,23.35,70.1,0,Snowy,0,67.77,Winter
2022-12-09,S005,P0019,Groceries,South,429,97,103,107.3,84.53,5,Rainy,0,81.19,Spring
2022-12-09,S005,P0020,Groceries,South,151,0,66,-0.36,23.2,15,Cloudy,0,20.31,Autumn
2022-01-10,S001,P0001,Clothing,West,212,201,20,209.06,58.74,10,Snowy,0,62.94,Winter
2022-01-10,S001,P0002,Groceries,West,88,66,121,60.92,57.36,15,Sunny,0,55.8,Winter
2022-01-10,S001,P0003,Toys,South,246,112,160,117.0,52.83,20,Cloudy,1,48.43,Winter
2022-01-10,S001,P0004,Groceries,East,347,101,192,91.46,33.1,5,Snowy,0,35.97,Autumn
2022-01-10,S001,P0005,Clothing,South,274,129,109,130.62,59.94,10,Rainy,1,59.14,Autumn
2022-01-10,S001,P0006,Toys,North,235,148,51,149.85,54.12,5,Sunny,1,57.16,Spring
2022-01-10,S001,P0007,Groceries,North,164,86,46,83.48,50.72,5,Cloudy,0,54.23,Autumn
2022-01-10,S001,P0008,Furniture,North,455,207,158,203.76,68.37,15,Snowy,1,67.73,Spring
2022-01-10,S001,P0009,Toys,East,208,201,158,220.63,75.93,20,Cloudy,0,78.61,Spring
2022-01-10,S001,P0010,Electronics,West,283,213,38,216.41,62.59,20,Snowy,0,67.05,Autumn
2022-01-10,S001,P0011,Clothing,North,108,11,117,13.59,29.12,0,Snowy,0,29.02,Spring
2022-01-10,S001,P0012,Electronics,East,205,100,112,99.65,14.87,15,Rainy,0,19.82,Summer
2022-01-10,S001,P0013,Furniture,South,93,44,53,59.62,21.55,15,Cloudy,1,23.41,Spring
2022-01-10,S001,P0014,Groceries,South,432,197,172,190.88,84.94,5,Rainy,1,87.56,Summer
2022-01-10,S001,P0015,Electronics,West,496,373,99,374.48,53.62,0,Snowy,1,49.69,Autumn
2022-01-10,S001,P0016,Electronics,North,247,244,55,236.12,87.95,15,Snowy,1,85.02,Spring
2022-01-10,S001,P0017,Clothing,South,407,20,81,11.74,80.77,10,Sunny,0,78.5,Winter
2022-01-10,S001,P0018,Clothing,West,353,327,88,326.8,21.71,5,Cloudy,1,20.61,Summer
2022-01-10,S001,P0019,Toys,East,464,348,75,360.38,70.95,5,Snowy,0,73.47,Spring
2022-01-10,S001,P0020,Groceries,East,72,24,135,22.61,78.31,15,Rainy,0,76.19,Spring
2022-01-10,S002,P0001,Clothing,South,490,414,27,415.49,64.96,15,Rainy,0,62.34,Winter
2022-01-10,S002,P0002,Electronics,West,448,101,69,104.71,34.12,15,Cloudy,1,31.3,Autumn
2022-01-10,S002,P0003,Electronics,East,106,25,63,33.16,76.04,10,Cloudy,1,73.25,Spring
2022-01-10,S002,P0004,Toys,East,454,208,58,219.71,77.16,15,Rainy,0,80.84,Summer
2022-01-10,S002,P0005,Electronics,East,486,350,188,369.3,81.78,15,Sunny,0,85.33,Winter
2022-01-10,S002,P0006,Electronics,North,400,125,48,135.63,89.47,10,Snowy,1,90.69,Summer
2022-01-10,S002,P0007,Electronics,North,399,182,192,190.29,16.22,0,Sunny,0,14.54,Winter
2022-01-10,S002,P0008,Clothing,North,468,64,191,82.76,26.48,10,Snowy,0,29.38,Summer
2022-01-10,S002,P0009,Electronics,East,228,21,98,12.81,60.83,15,Rainy,0,60.55,Winter
2022-01-10,S002,P0010,Electronics,East,459,180,120,194.18,19.94,10,Cloudy,1,22.12,Spring
2022-01-10,S002,P0011,Groceries,East,221,212,133,219.39,10.61,15,Snowy,1,12.86,Spring
2022-01-10,S002,P0012,Toys,South,87,35,101,28.83,37.49,20,Snowy,0,39.5,Spring
2022-01-10,S002,P0013,Electronics,East,304,169,147,168.04,35.1,0,Sunny,1,38.64,Spring
2022-01-10,S002,P0014,Electronics,West,273,156,80,154.7,30.44,15,Sunny,1,34.04,Autumn
2022-01-10,S002,P0015,Clothing,North,114,12,49,10.78,46.81,0,Rainy,1,42.16,Spring
2022-01-10,S002,P0016,Clothing,East,113,18,80,28.68,39.36,10,Sunny,1,38.96,Winter
2022-01-10,S002,P0017,Electronics,South,409,107,113,124.68,67.01,10,Cloudy,0,70.67,Spring
2022-01-10,S002,P0018,Groceries,East,499,44,65,62.67,68.85,0,Snowy,1,66.13,Spring
2022-01-10,S002,P0019,Electronics,East,335,167,153,174.99,73.25,0,Snowy,0,71.02,Winter
2022-01-10,S002,P0020,Electronics,North,388,277,132,278.29,85.16,15,Cloudy,0,87.42,Summer
2022-01-10,S003,P0001,Clothing,South,465,383,138,387.83,83.66,15,Rainy,1,79.56,Winter
2022-01-10,S003,P0002,Toys,East,58,40,135,30.46,17.17,15,Snowy,0,15.06,Summer
2022-01-10,S003,P0003,Electronics,East,199,114,74,129.32,91.93,20,Snowy,1,92.64,Spring
2022-01-10,S003,P0004,Electronics,West,435,230,105,229.47,13.25,10,Snowy,0,13.1,Winter
2022-01-10,S003,P0005,Groceries,East,273,144,33,138.75,40.09,15,Snowy,1,39.81,Winter
2022-01-10,S003,P0006,Electronics,West,383,329,59,323.38,70.18,15,Sunny,1,74.15,Spring
2022-01-10,S003,P0007,Clothing,West,254,132,38,123.21,77.04,20,Sunny,1,79.25,Autumn
2022-01-10,S003,P0008,Groceries,South,210,32,41,38.56,91.88,5,Snowy,1,94.64,Autumn
2022-01-10,S003,P0009,Groceries,East,190,39,153,36.42,48.45,10,Cloudy,0,44.67,Spring
2022-01-10,S003,P0010,Toys,North,370,206,77,211.44,92.35,5,Snowy,1,93.84,Summer
2022-01-10,S003,P0011,Groceries,North,246,245,169,264.18,32.83,10,Sunny,0,32.57,Winter
2022-01-10,S003,P0012,Clothing,South,277,65,41,81.9,34.48,15,Sunny,0,39.29,Autumn
2022-01-10,S003,P0013,Toys,West,56,16,78,9.68,93.27,15,Rainy,1,93.2,Summer
2022-01-10,S003,P0014,Toys,West,141,8,119,4.93,11.47,0,Rainy,1,7.94,Autumn
2022-01-10,S003,P0015,Furniture,East,337,106,141,102.02,49.68,5,Cloudy,0,51.91,Summer
